run,epoch,train_loss,train_mae,val_loss,val_mae,lr
resnet18_version_9_6553,70,0.6653,0.6411,0.6682,0.6419,
resnet18_version_9_6553,71,0.6651,0.6396,0.6676,0.6379,
resnet18_version_9_6553,72,0.6641,0.6394,0.6695,0.6391,
resnet18_version_9_6553,73,0.6625,0.6386,0.6735,0.6349,
resnet18_version_9_6553,74,0.6625,0.6387,0.6718,0.6455,
resnet18_version_9_6553,75,0.6611,0.6381,0.6723,0.6428,
resnet18_version_9_6553,76,0.6591,0.6364,0.6648,0.6381,
resnet18_version_9_6553,77,0.659,0.6372,0.6657,0.6339,
resnet18_version_9_6553,78,0.6592,0.637,0.687,0.6568,
resnet18_version_9_6553,79,0.6578,0.6357,0.6672,0.6363,
resnet18_version_9_6553,80,0.6543,0.6336,0.6613,0.6352,
resnet18_version_9_6553,81,0.6523,0.6324,0.671,0.6392,
resnet18_version_9_6553,82,0.6525,0.6328,0.6833,0.6489,
resnet18_version_9_6553,83,0.653,0.6329,0.6707,0.6386,
resnet18_version_9_6553,84,0.6517,0.6324,0.6705,0.6384,
resnet18_version_9_6553,85,0.6477,0.6303,0.6691,0.6383,
resnet18_version_9_6553,86,0.6479,0.6307,0.6651,0.6363,
resnet18_version_9_6553,87,0.6461,0.6288,0.6683,0.635,
resnet18_version_9_6553,88,0.6474,0.63,0.6676,0.6372,
resnet18_version_9_6553,89,0.6464,0.6287,0.6681,0.6412,
resnet18_version_9_6553,90,0.6438,0.6278,0.6653,0.6407,
resnet18_version_9_6553,91,0.6451,0.6282,0.6641,0.6336,
resnet18_version_9_6553,92,0.6417,0.6271,0.6668,0.637,
resnet18_version_9_6553,93,0.643,0.6265,0.6655,0.6329,
resnet18_version_9_6553,94,0.6407,0.6259,0.6806,0.6488,
resnet18_version_9_6553,95,0.6396,0.6247,0.6668,0.6351,
resnet18_version_9_6553,96,0.6382,0.624,0.6679,0.6406,
resnet18_version_9_6553,97,0.6384,0.6244,0.6637,0.635,
resnet18_version_9_6553,98,0.6392,0.6247,0.7946,0.7037,
resnet18_version_9_6553,99,0.6359,0.6228,0.6697,0.6323,
resnet18_version_9_6553,100,0.6353,0.6221,0.6624,0.6332,
resnet34_version_1_6170,1,4062.9913,39.063,3647.1248,35.1247,
resnet34_version_1_6170,2,3604.481,36.4586,3765.4083,35.1117,
resnet34_version_1_6170,3,3549.6339,35.8975,3582.8585,37.885,
resnet34_version_1_6170,4,3513.4193,35.5439,3746.5492,40.1932,
resnet34_version_1_6170,5,3489.4329,35.3345,3453.7367,35.9693,
resnet34_version_1_6170,6,3472.4763,35.1832,3832.8325,40.4711,
resnet34_version_1_6170,7,3461.5778,35.0932,3886.9121,35.2399,
resnet34_version_1_6170,8,3446.3304,34.9568,3373.0612,34.6456,
resnet34_version_1_6170,9,3436.9966,34.9039,3393.5833,34.94,
resnet34_version_1_6170,10,3428.9683,34.8484,3376.6057,34.731,
resnet34_version_1_6170,11,3421.4398,34.7918,3469.909,33.3526,
resnet34_version_1_6170,12,3414.5745,34.7255,3414.0476,34.0031,
resnet34_version_1_6170,13,3407.3547,34.6833,3367.2875,35.118,
resnet34_version_1_6170,14,3400.4661,34.6327,3357.3321,34.6992,
resnet34_version_1_6170,15,3398.1903,34.6042,3682.3786,34.7206,
resnet34_version_1_6170,16,3389.916,34.5608,3386.3454,33.7753,
resnet34_version_1_6170,17,3389.363,34.5481,3332.838,35.5305,
resnet34_version_1_6170,18,3383.5731,34.4985,3342.1311,34.1769,
resnet34_version_1_6170,19,3380.635,34.4933,3364.7996,34.7483,
resnet34_version_1_6170,20,3375.8256,34.4497,3356.7032,35.5254,
resnet34_version_1_6170,21,3370.1979,34.4164,3635.6876,38.2284,
resnet34_version_1_6170,22,3369.1271,34.4123,3362.6812,35.6349,
resnet34_version_1_6170,23,3364.4748,34.3889,3314.2038,33.7837,
resnet34_version_1_6170,24,3356.7447,34.3532,3296.6327,34.4042,
resnet34_version_1_6170,25,3355.99,34.3091,3321.9827,34.3378,
resnet34_version_1_6170,26,3350.6685,34.306,3294.074,34.5817,
resnet34_version_1_6170,27,3348.2065,34.2766,3334.9495,34.8531,
resnet34_version_1_6170,28,3344.976,34.2506,3292.987,34.9511,
resnet34_version_1_6170,29,3339.1836,34.2254,3288.1824,34.3713,
resnet34_version_1_6170,30,3334.8272,34.2059,3274.9512,33.818,
resnet34_version_1_6170,31,3328.1653,34.1862,3291.9492,34.4693,
resnet34_version_1_6170,32,3326.2314,34.1554,3283.2753,34.0371,
resnet34_version_1_6170,33,3322.4526,34.1379,3348.3235,34.1827,
resnet34_version_1_6170,34,3319.7488,34.1303,3272.0619,34.2192,
resnet34_version_1_6170,35,3314.2707,34.107,3321.3623,33.6104,
resnet34_version_1_6170,36,3309.1656,34.0628,3267.1659,34.3235,
resnet34_version_1_6170,37,3302.8993,34.0509,3270.3334,33.6246,
resnet34_version_1_6170,38,3296.6826,34.016,3247.6041,33.8568,
resnet34_version_1_6170,39,3294.5401,34.0262,3273.4798,34.5692,
resnet34_version_1_6170,40,3287.8734,33.9892,3236.6253,33.7956,
resnet34_version_1_6170,41,3287.4056,33.9809,3253.0348,34.0634,
resnet34_version_1_6170,42,3282.6986,33.9611,3243.622,33.8593,
resnet34_version_1_6170,43,3276.5447,33.9512,3263.4551,35.652,
resnet34_version_1_6170,44,3270.8902,33.9194,3284.8624,33.1811,
resnet34_version_1_6170,45,3265.3872,33.907,3275.1475,33.7765,
resnet34_version_1_6170,46,3259.6158,33.8777,3313.2332,35.3939,
resnet34_version_1_6170,47,3257.8355,33.8387,3336.6416,35.6793,
resnet34_version_1_6170,48,3251.5626,33.8202,3300.0752,35.8328,
resnet34_version_1_6170,49,3247.0656,33.8171,3206.8415,33.7896,
resnet34_version_1_6170,50,3246.4675,33.8044,3190.7765,33.4447,
resnet34_version_1_6170,51,3240.152,33.7583,3233.0001,35.0966,
resnet34_version_1_6170,52,3238.9147,33.7631,3269.9213,33.5055,
resnet34_version_1_6170,53,3236.5801,33.7508,3217.6282,34.8315,
resnet34_version_1_6170,54,3233.8986,33.7365,3714.0361,34.3835,
resnet34_version_1_6170,55,3231.7321,33.7217,3225.3208,33.9571,
resnet34_version_1_6170,56,3224.4312,33.684,3192.5204,34.008,
resnet34_version_1_6170,57,3221.064,33.6702,3174.0615,33.326,
resnet34_version_1_6170,58,3219.5988,33.6484,3305.7149,35.4444,
resnet34_version_1_6170,59,3220.1884,33.6474,3651.2774,34.4624,
resnet34_version_1_6170,60,3218.4963,33.6121,3196.1224,33.8199,
resnet50_version_1_6172,1,4110.9251,39.8455,3891.5277,35.9957,
resnet50_version_1_6172,2,3708.0493,37.2342,3556.0374,36.671,
resnet50_version_1_6172,3,3635.7123,36.5445,3567.3949,37.3237,
resnet50_version_1_6172,4,3597.955,36.1897,6167.4863,39.9461,
resnet50_version_1_6172,5,3556.7595,35.8798,3480.7997,34.9855,
resnet50_version_1_6172,6,3537.9509,35.7214,3591.4251,34.489,
resnet50_version_1_6172,7,3522.0036,35.5807,5088.4747,36.9652,
resnet50_version_1_6172,8,3501.1769,35.4368,7355.3826,40.5612,
resnet50_version_1_6172,9,3488.094,35.3354,10490.9224,40.8334,
resnet50_version_1_6172,10,3468.2019,35.2052,3585.4079,34.3252,
resnet50_version_1_6172,11,3455.5717,35.1009,6821.7289,38.0565,
resnet50_version_1_6172,12,3439.2291,34.9821,3415.1748,34.5196,
resnet50_version_1_6172,13,3432.9155,34.8987,4962.8189,37.7604,
resnet50_version_1_6172,14,3422.4593,34.8368,3366.4684,35.8528,
resnet50_version_1_6172,15,3408.1853,34.7298,3352.8952,34.3576,
resnet50_version_1_6172,16,3403.0302,34.6833,3372.7464,35.359,
resnet50_version_1_6172,17,3390.0526,34.6048,3352.2146,34.7633,
resnet50_version_1_6172,18,3381.2487,34.5219,3331.2,34.5056,
resnet50_version_1_6172,19,3371.6702,34.4555,3355.6658,33.5155,
resnet50_version_1_6172,20,3367.581,34.4154,3358.7686,33.8225,
resnet50_version_1_6172,21,3357.5449,34.3584,3311.4741,34.0651,
resnet50_version_1_6172,22,3352.1733,34.29,3314.2073,33.9019,
resnet50_version_1_6172,23,3343.2102,34.2219,3446.9062,33.926,
resnet50_version_1_6172,24,3336.9874,34.1917,3321.7429,33.8726,
resnet50_version_1_6172,25,3329.3418,34.1171,3295.8596,34.1555,
resnet50_version_1_6172,26,3320.7356,34.0569,3301.0984,34.0052,
resnet50_version_1_6172,27,3314.4988,34.0187,3331.9515,34.2442,
resnet50_version_1_6172,28,3310.6839,33.9557,3307.7381,34.3146,
resnet50_version_1_6172,29,3304.5679,33.927,3297.9737,33.9737,
resnet50_version_1_6172,30,3298.7453,33.8807,3283.1476,34.225,
resnet50_version_1_6172,31,3291.2761,33.8434,3318.5397,34.7493,
resnet50_version_1_6172,32,3287.2833,33.805,3327.8039,33.0709,
resnet50_version_1_6172,33,3280.6929,33.7779,3325.0481,33.2089,
resnet50_version_1_6172,34,3275.1547,33.746,610078.9765,121.1549,
resnet50_version_1_6172,35,3272.3249,33.7097,3378.7731,33.426,
resnet50_version_1_6172,36,3264.6551,33.6544,3330.5636,34.099,
resnet50_version_1_6172,37,3262.948,33.6327,3290.48,33.6624,
resnet50_version_1_6172,38,3255.4759,33.5998,3291.9009,33.8501,
resnet50_version_1_6172,39,3252.2354,33.5757,3289.5242,33.7316,
resnet50_version_1_6172,40,3249.5444,33.5274,3328.4424,34.0733,
resnet50_version_1_6172,41,3247.4097,33.5231,3294.2164,34.0168,
resnet50_version_1_6172,42,3240.2124,33.4814,3300.9169,34.2216,
resnet50_version_1_6172,43,3236.444,33.4833,3289.5322,33.756,
resnet50_version_1_6172,44,3231.7327,33.4633,3299.8364,34.5259,
resnet50_version_1_6172,45,3234.0526,33.4313,3305.5979,34.3976,
resnet50_version_1_6172,46,3225.3748,33.4174,3295.8845,33.8369,
resnet50_version_1_6172,47,3222.3684,33.3779,3312.1443,33.6832,
resnet50_version_1_6172,48,3219.5328,33.3693,3342.5588,33.8596,
resnet50_version_1_6172,49,3214.5776,33.3428,3324.0545,33.7046,
resnet50_version_1_6172,50,3213.0219,33.3503,3329.1704,34.9508,
resnet50_version_1_6172,51,3204.81,33.3133,3340.0205,34.3655,
resnet50_version_1_6172,52,3199.764,33.2839,3311.0013,33.0366,
resnet50_version_1_6172,53,3193.9774,33.2711,9189707.9137,468.6729,
resnet50_version_1_6172,54,3197.418,33.2792,3326.6585,33.2228,
resnet50_version_1_6172,55,3193.1564,33.2468,3286.1287,33.6792,
resnet50_version_1_6172,56,3191.2366,33.2721,3320.6721,34.2059,
resnet50_version_1_6172,57,3185.0691,33.2495,3318.5514,33.668,
resnet50_version_1_6172,58,3185.179,33.2714,3277.1636,33.8958,
resnet50_version_1_6172,59,3178.3681,33.2412,3317.1719,34.4298,
resnet50_version_1_6172,60,3171.5454,33.1814,3347.1621,33.8451,
slurm-4793,1,1032.1136,20.1164,928.2788,18.8965,
slurm-4793,2,968.7389,19.2917,1022.0285,18.3243,
slurm-4793,3,949.194,18.989,900.8842,18.729,
slurm-4793,4,934.7957,18.8226,924.9675,19.4989,
slurm-4793,5,924.9172,18.6699,873.3182,18.0214,
slurm-4793,6,912.451,18.5019,871.1784,17.8248,
slurm-4793,7,903.735,18.394,865.3784,17.6364,
slurm-4793,8,894.0925,18.2849,1261.7846,25.249,
slurm-4793,9,887.8205,18.1641,860.5724,18.0912,
slurm-4793,10,884.276,18.1283,851.416,18.0881,
slurm-4793,11,878.6094,18.0307,918.9516,20.299,
slurm-4793,12,874.1748,17.9683,1029.0467,22.3271,
slurm-4793,13,871.1013,17.9422,858.7947,18.9015,
slurm-4793,14,869.2255,17.9077,852.8885,17.1777,
slurm-4793,15,864.518,17.859,858.7159,18.5859,
slurm-4793,16,862.9333,17.835,845.7348,17.7365,
slurm-4793,17,859.0474,17.7974,855.5974,17.0499,
slurm-4793,18,854.677,17.7383,890.2825,17.472,
slurm-4793,19,851.3975,17.7105,882.3059,17.4679,
slurm-4793,20,850.1511,17.7002,827.7575,17.5531,
slurm-4793,21,846.7557,17.6365,999.6248,21.4848,
slurm-4793,22,844.602,17.6084,835.4101,18.3259,
slurm-4793,23,842.2407,17.6015,873.7953,17.4617,
slurm-4793,24,841.0239,17.5874,868.5857,17.3256,
slurm-4793,25,838.5619,17.5513,955.0953,20.4056,
slurm-4793,26,834.5053,17.5047,828.532,17.8414,
slurm-4793,27,832.3789,17.4732,1282.1901,20.6833,
slurm-4793,28,830.1873,17.4298,824.8667,18.2208,
slurm-4793,29,825.876,17.4043,989.7459,18.772,
slurm-4793,30,823.9235,17.3736,841.2446,18.8639,
slurm-4793,31,822.188,17.3538,823.5169,18.4991,
slurm-4793,32,820.6593,17.3341,908.6462,17.2641,
slurm-4793,33,818.8532,17.3188,840.2041,18.6081,
slurm-4793,34,816.1957,17.2823,1169.4614,20.4166,
slurm-4793,35,814.7887,17.2537,839.5689,18.4413,
slurm-4793,36,810.1678,17.2336,819.4011,17.9378,
slurm-4793,37,810.1147,17.217,840.8287,18.2988,
slurm-4793,38,806.3184,17.1754,808.8008,17.7659,
slurm-4793,39,807.0906,17.176,877.0118,19.394,
slurm-4793,40,807.6829,17.1671,805.379,17.6807,
slurm-4793,41,804.5949,17.1437,808.2362,17.5829,
slurm-4793,42,804.651,17.1456,798.2862,17.6028,
slurm-4793,43,800.0274,17.0873,807.0237,17.7729,
slurm-4793,44,798.2841,17.0826,818.4849,18.3,
slurm-4793,45,797.6173,17.0668,996.3885,18.2304,
slurm-4793,46,795.0314,17.0371,859.618,19.3302,
slurm-4793,47,793.5108,17.0254,803.913,17.6576,
slurm-4793,48,792.5149,17.0333,830.5588,18.8449,
slurm-4793,49,790.9019,17.0078,810.1732,17.0459,
slurm-4793,50,789.6675,16.9935,791.6475,17.2324,
slurm-4793,51,789.7767,16.9841,805.3845,18.0132,
slurm-4793,52,787.3581,16.9628,1374.6785,22.1568,
slurm-4793,53,787.1295,16.9672,792.4214,17.4895,
slurm-4793,54,782.1239,16.9108,817.4658,17.9027,
slurm-4793,55,784.1681,16.9246,905.1889,20.1296,
slurm-4793,56,782.5915,16.9182,855.5902,19.3084,
slurm-4793,57,779.9356,16.9097,806.1654,17.7965,
slurm-4793,58,778.0542,16.8743,831.559,18.6616,
slurm-4793,59,779.8068,16.9037,845.184,17.0797,
slurm-4793,60,777.8318,16.8574,802.2173,17.6779,
tinyPixelVit_version_1_train_5868,1,3898.3995,38.6522,3596.8183,36.0208,
tinyPixelVit_version_1_train_5868,2,3532.4684,35.8519,3575.5285,36.4008,
tinyPixelVit_version_1_train_5868,3,3477.0561,35.4017,3527.2407,36.0167,
tinyPixelVit_version_1_train_5868,4,3444.4065,35.1853,3515.306,36.2756,
tinyPixelVit_version_1_train_5868,5,3427.0339,35.0294,3469.7999,35.4891,
tinyPixelVit_version_1_train_5868,6,3405.3725,34.8412,3496.6353,36.1982,
tinyPixelVit_version_1_train_5868,7,3386.7701,34.685,3457.203,35.7035,
tinyPixelVit_version_1_train_5868,8,3372.9961,34.5593,3422.5294,34.868,
tinyPixelVit_version_1_train_5868,9,3359.4128,34.4542,3465.5205,36.4148,
tinyPixelVit_version_1_train_5868,10,3343.5007,34.3567,3403.5091,35.086,
tinyPixelVit_version_1_train_5868,11,3328.9093,34.254,3383.8409,34.5375,
tinyPixelVit_version_1_train_5868,12,3319.7907,34.2023,3365.9377,34.6378,
tinyPixelVit_version_1_train_5868,13,3302.148,34.0989,3378.9954,35.535,
tinyPixelVit_version_1_train_5868,14,3288.222,34.016,3376.4652,35.5622,
tinyPixelVit_version_1_train_5868,15,3274.8798,33.9483,3319.9638,34.0511,
tinyPixelVit_version_1_train_5868,16,3261.0898,33.8607,3348.3762,35.0212,
tinyPixelVit_version_1_train_5868,17,3245.5806,33.7613,3292.5784,34.3463,
tinyPixelVit_version_1_train_5868,18,3233.5663,33.6878,3262.9187,34.027,
tinyPixelVit_version_1_train_5868,19,3226.2229,33.6459,3300.5375,34.8725,
tinyPixelVit_version_1_train_5868,20,3219.387,33.6083,3272.7435,34.5799,
tinyPixelVit_version_1_train_5868,21,3211.6076,33.5525,3314.0506,35.3129,
tinyPixelVit_version_1_train_5868,22,3200.3722,33.5091,3241.3849,34.0239,
tinyPixelVit_version_1_train_5868,23,3195.4311,33.4753,3261.1769,34.6386,
tinyPixelVit_version_1_train_5868,24,3189.4791,33.416,3262.8273,34.7828,
tinyPixelVit_version_1_train_5868,25,3181.8856,33.3976,3206.3179,33.476,
tinyPixelVit_version_1_train_5868,26,3179.4852,33.3565,3228.1707,34.2489,
tinyPixelVit_version_1_train_5868,27,3173.7412,33.3469,3216.1492,34.0924,
tinyPixelVit_version_1_train_5868,28,3169.2405,33.3161,3235.6197,34.8099,
tinyPixelVit_version_1_train_5868,29,3167.3713,33.3053,3214.2994,34.4473,
tinyPixelVit_version_1_train_5868,30,3161.6311,33.258,3182.9441,33.469,
tinyPixelVit_version_1_train_5868,31,3157.5354,33.2456,3182.4027,33.5425,
tinyPixelVit_version_1_train_5868,32,3155.7941,33.2103,3181.4672,33.2379,
tinyPixelVit_version_1_train_5868,33,3152.0884,33.2106,3178.2234,33.2646,
tinyPixelVit_version_1_train_5868,34,3141.3931,33.1525,3175.2266,33.3919,
tinyPixelVit_version_1_train_5868,35,3140.7069,33.1494,3210.0824,34.6397,
tinyPixelVit_version_1_train_5868,36,3142.6232,33.1484,3171.5943,33.2402,
tinyPixelVit_version_1_train_5868,37,3136.5458,33.1127,3160.3554,33.1848,
tinyPixelVit_version_1_train_5868,38,3133.6906,33.0978,3180.2927,33.7894,
tinyPixelVit_version_1_train_5868,39,3128.1909,33.079,3194.7147,34.0429,
tinyPixelVit_version_1_train_5868,40,3131.9231,33.0989,3161.3762,33.364,
tinyPixelVit_version_1_train_5868,41,3120.9182,33.0422,3173.7267,33.2141,
tinyPixelVit_version_1_train_5868,42,3128.6779,33.0728,3158.5466,33.4483,
tinyPixelVit_version_1_train_5868,43,3120.4244,33.0123,3181.6293,33.8591,
tinyPixelVit_version_1_train_5868,44,3118.8712,33.008,3170.7131,33.8888,
tinyPixelVit_version_1_train_5868,45,3117.6097,33.0057,3146.4895,32.6161,
tinyPixelVit_version_1_train_5868,46,3111.7892,32.9875,3173.7002,33.8982,
tinyPixelVit_version_1_train_5868,47,3111.3866,32.9742,3161.955,33.6319,
tinyPixelVit_version_1_train_5868,48,3110.585,32.9804,3138.4937,33.221,
tinyPixelVit_version_1_train_5868,49,3110.1548,32.9636,3158.6265,33.7602,
tinyPixelVit_version_1_train_5868,50,3106.1838,32.9386,3134.097,33.1721,
tinyPixelVit_version_1_train_5868,51,3102.0379,32.9319,3148.1645,33.6367,
tinyPixelVit_version_1_train_5868,52,3097.2837,32.9283,3127.9473,33.1779,
tinyPixelVit_version_1_train_5868,53,3096.13,32.8957,3138.1456,33.4848,
tinyPixelVit_version_1_train_5868,54,3095.7571,32.8748,3127.1096,33.0694,
tinyPixelVit_version_1_train_5868,55,3091.3698,32.8665,3132.0305,33.5876,
tinyPixelVit_version_1_train_5868,56,3091.8332,32.8899,3141.3734,33.599,
tinyPixelVit_version_1_train_5868,57,3090.4598,32.8644,3118.6536,33.2275,
tinyPixelVit_version_1_train_5868,58,3089.6446,32.8487,3124.2248,33.0863,
tinyPixelVit_version_1_train_5868,59,3081.5232,32.8462,3117.2841,33.3903,
tinyPixelVit_version_1_train_5868,60,3080.7277,32.8307,3112.2353,32.6356,
tinyPixelVit_version_1_train_6470,1,4185.7556,41.4785,3424.7685,37.0834,
tinyPixelVit_version_1_train_6470,2,3470.2262,36.3286,3334.9717,36.8666,
tinyPixelVit_version_1_train_6470,3,3397.7534,35.7018,3242.4124,35.6029,
tinyPixelVit_version_1_train_6470,4,3344.7722,35.1316,3219.2703,35.3473,
tinyPixelVit_version_1_train_6470,5,3320.2377,34.9008,3347.5104,32.3894,
tinyPixelVit_version_1_train_6470,6,3298.4015,34.7291,3223.0921,35.764,
tinyPixelVit_version_1_train_6470,7,3278.8427,34.6207,3230.9276,36.0987,
tinyPixelVit_version_1_train_6470,8,3277.7391,34.5741,3203.4683,35.5529,
tinyPixelVit_version_1_train_6470,9,3261.3088,34.4563,3179.0258,35.1334,
tinyPixelVit_version_1_train_6470,10,3255.4805,34.4137,3228.6556,36.2922,
tinyPixelVit_version_1_train_6470,11,3241.8219,34.3246,3209.9299,35.5921,
tinyPixelVit_version_1_train_6470,12,3239.7418,34.2662,3182.0376,35.4728,
tinyPixelVit_version_1_train_6470,13,3229.4545,34.2105,3178.138,35.4285,
tinyPixelVit_version_1_train_6470,14,3215.4694,34.1433,3156.5973,34.8276,
tinyPixelVit_version_1_train_6470,15,3213.0962,34.0682,3121.9276,34.2453,
tinyPixelVit_version_1_train_6470,16,3201.8146,33.9959,3098.4496,33.6953,
tinyPixelVit_version_1_train_6470,17,3195.5786,33.927,3104.8056,33.8951,
tinyPixelVit_version_1_train_6470,18,3184.0505,33.8505,3082.395,33.7899,
tinyPixelVit_version_1_train_6470,19,3180.2513,33.7882,3107.2533,34.1774,
tinyPixelVit_version_1_train_6470,20,3174.3958,33.7148,3072.3763,33.606,
tinyPixelVit_version_1_train_6470,21,3161.4637,33.6038,3086.1348,34.1104,
tinyPixelVit_version_1_train_6470,22,3162.5727,33.6002,3051.4042,33.0563,
tinyPixelVit_version_1_train_6470,23,3154.718,33.5343,3049.618,33.3417,
tinyPixelVit_version_1_train_6470,24,3142.674,33.4207,3070.6948,34.1325,
tinyPixelVit_version_1_train_6470,25,3141.5075,33.4528,3096.8836,34.7934,
tinyPixelVit_version_1_train_6470,26,3133.7843,33.3717,3040.0074,33.4416,
tinyPixelVit_version_1_train_6470,27,3126.8673,33.3256,3110.039,34.8067,
tinyPixelVit_version_1_train_6470,28,3123.6595,33.2833,3058.7554,34.3265,
tinyPixelVit_version_1_train_6470,29,3118.4974,33.2617,3018.7301,32.9332,
tinyPixelVit_version_1_train_6470,30,3110.7145,33.2053,3014.9974,33.14,
tinyPixelVit_version_1_train_6470,31,3108.1253,33.1709,3069.8901,34.0337,
tinyPixelVit_version_1_train_6470,32,3098.7291,33.1646,3013.4622,32.9598,
tinyPixelVit_version_1_train_6470,33,3102.0467,33.1532,3010.683,33.5182,
tinyPixelVit_version_1_train_6470,34,3092.6099,33.0937,3033.5382,33.627,
tinyPixelVit_version_1_train_6470,35,3081.2165,33.0145,3049.6418,34.6249,
tinyPixelVit_version_1_train_6470,36,3079.5834,33.0322,3006.9367,33.7778,
tinyPixelVit_version_1_train_6470,37,3073.7241,33.0069,3030.1446,33.6823,
tinyPixelVit_version_1_train_6470,38,3065.0022,32.9539,3015.2094,33.4605,
tinyPixelVit_version_1_train_6470,39,3063.526,32.8943,2991.0968,33.5359,
tinyPixelVit_version_1_train_6470,40,3059.3075,32.8996,3008.2767,33.3488,
tinyPixelVit_version_1_train_6470,41,3055.4413,32.8697,3016.163,33.9554,
tinyPixelVit_version_1_train_6470,42,3055.0992,32.8616,2997.0666,33.6332,
tinyPixelVit_version_1_train_6470,43,3045.8742,32.7883,3049.7205,34.6749,
tinyPixelVit_version_1_train_6470,44,3041.1525,32.7764,2985.1399,33.3885,
tinyPixelVit_version_1_train_6470,45,3039.0756,32.7619,2964.5911,33.3129,
tinyPixelVit_version_1_train_6470,46,3035.1052,32.7449,2933.9116,32.2408,
tinyPixelVit_version_1_train_6470,47,3030.5551,32.7282,2960.7748,33.1355,
tinyPixelVit_version_1_train_6470,48,3026.5292,32.6887,2981.1113,33.4103,
tinyPixelVit_version_1_train_6470,49,3027.7308,32.6625,2982.1902,33.3826,
tinyPixelVit_version_1_train_6470,50,3018.3936,32.6326,2939.3795,33.0368,
tinyPixelVit_version_1_train_6470,51,3025.9244,32.651,2942.0097,32.2697,
tinyPixelVit_version_1_train_6470,52,3015.9485,32.6252,2939.4911,32.6187,
tinyPixelVit_version_1_train_6470,53,3015.9751,32.612,2928.2728,32.4233,
tinyPixelVit_version_1_train_6470,54,3009.8426,32.5731,2958.7933,33.2597,
tinyPixelVit_version_1_train_6470,55,3011.3944,32.5714,2949.2321,33.3461,
tinyPixelVit_version_1_train_6470,56,2998.9531,32.5407,2930.5443,32.6451,
tinyPixelVit_version_1_train_6470,57,3003.9052,32.5444,2917.0868,32.7442,
tinyPixelVit_version_1_train_6470,58,2997.6767,32.507,2965.0089,33.6863,
tinyPixelVit_version_1_train_6470,59,3001.7744,32.5217,2912.3278,32.2252,
tinyPixelVit_version_1_train_6470,60,2997.5364,32.4694,2947.514,33.2502,
tinyPixelVit_version_1_train_6521,1,4113.3924,40.871,3426.1889,36.1743,
